#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 10 20 11 50 187  7.9  9.2  0.82  4.35  3.66 198 1013.6  12.4 999.0 999.0 99.0 99.00
2017 10 20 12 50 190  8.2  9.7  0.89  4.76  3.89 191 1013.6  12.5 999.0 999.0 99.0 99.00
2017 10 20 13 50 192  6.8  7.7  0.98  4.55  3.96 183 1013.7  12.5 999.0 999.0 99.0 99.00
2017 10 20 14 50 188  6.8  8.0  0.91  4.76  3.95 184 1013.5  12.6 999.0 999.0 99.0 99.00
2017 10 20 15 50 181  5.8  6.7  0.91  4.35  3.99 196 1013.5  12.5 999.0 999.0 99.0 99.00
2017 10 20 16 50 181  6.9  8.0  0.86  4.76  3.89 197 1013.1  12.4 999.0 999.0 99.0 99.00
2017 10 20 17 50 180  5.7  6.4  0.87  4.55  4.01 193 1012.6  12.5 999.0 999.0 99.0 99.00
2017 10 20 18 50 165  5.5  6.2  0.68  4.76  3.76 206 1012.0  12.9 999.0 999.0 99.0 99.00
2017 10 20 19 50 146  4.1  4.7  0.67  4.35  3.70 196 1011.5  13.2 999.0 999.0 99.0 99.00
2017 10 20 20 50 111  4.1  4.8  0.60  4.35  3.68 185 1011.0  12.7 999.0 999.0 99.0 99.00
2017 10 20 21 50 123  5.6  6.2  0.52  4.55  3.60 186 1010.3  13.5 999.0 999.0 99.0 99.00
2017 10 20 22 50 137  5.3  5.9  0.49  4.35  3.49 187 1010.1  13.9 999.0 999.0 99.0 99.00
2017 10 20 23 50 166  7.8  9.0  0.49  4.00  3.24 208 1009.8  15.0 999.0 999.0 99.0 99.00
2017 10 21 00 50 183  9.6 10.9  0.78  4.17  3.50 215 1009.7  15.4 999.0 999.0 99.0 99.00
2017 10 21 01 50 179  9.1 10.4  0.95  4.35  3.85 195 1010.1  14.2 999.0 999.0 99.0 99.00
2017 10 21 02 50 185  9.0 11.1  1.00  4.55  3.96 212 1010.4  14.3 999.0 999.0 99.0 99.00
2017 10 21 03 50 183  8.3  9.7  1.00  4.55  3.88 189 1010.8  14.0 999.0 999.0 99.0 99.00
2017 10 21 04 50 191  8.2 10.4  0.90  5.00  3.94 193 1010.8  14.5 999.0 999.0 99.0 99.00
2017 10 21 05 50 178  9.9 11.5  1.19  5.00  4.21 193 1010.9  14.1 999.0 999.0 99.0 99.00
2017 10 21 06 50 171  9.6 11.2  1.32  5.26  4.42 181 1010.8  14.1 999.0 999.0 99.0 99.00
2017 10 21 07 50 175  9.3 10.8  1.32  5.56  4.29 187 1011.2  14.0 999.0 999.0 99.0 99.00
2017 10 21 08 50 156  6.1  7.0  0.93  5.26  3.98 174 1011.4  13.3 999.0 999.0 99.0 99.00
2017 10 21 09 50 170  8.0  9.1  0.69  4.55  3.67 179 1011.3  14.4 999.0 999.0 99.0 99.00
2017 10 21 10 50 168  8.3  9.7  0.95  5.26  4.05 182 1011.0  14.2 999.0 999.0 99.0 99.00
2017 10 21 11 50 150  9.0 10.3  1.16  5.56  4.23 182 1011.1  13.8 999.0 999.0 99.0 99.00
2017 10 21 12 50 160  8.3  9.6  0.93  5.26  3.83 182 1011.3  13.5 999.0 999.0 99.0 99.00
2017 10 21 13 50 156  8.5  9.9  0.90  4.76  3.70 181 1011.0  13.7 999.0 999.0 99.0 99.00
2017 10 21 14 50 158  7.9  9.3  0.99  4.55  3.80 187 1011.1  13.9 999.0 999.0 99.0 99.00
2017 10 21 15 50 166 10.3 12.1  1.08  4.55  4.02 182 1010.8  14.3 999.0 999.0 99.0 99.00
2017 10 21 16 50 151  9.0 10.9  1.27  5.26  4.24 174 1011.0  13.9 999.0 999.0 99.0 99.00
2017 10 21 17 50 129  8.4  9.3  1.16  5.26  3.99 178 1010.7  13.8 999.0 999.0 99.0 99.00
2017 10 21 18 50 124  7.6  9.2  0.88  4.76  3.92 166 1010.5  13.6 999.0 999.0 99.0 99.00
2017 10 21 19 50 120  6.7  7.8  0.84  4.35  3.63 165 1010.3  13.4 999.0 999.0 99.0 99.00
2017 10 21 20 50 140  8.5 10.0  0.87  4.17  3.90 155 1010.2  14.2 999.0 999.0 99.0 99.00
2017 10 21 21 50 132  8.7 10.1  1.00  4.35  3.92 138 1009.8  14.1 999.0 999.0 99.0 99.00
2017 10 21 22 50 139  7.8  9.3  0.98  5.00  3.99 147 1010.5  14.3 999.0 999.0 99.0 99.00
2017 10 21 23 50 130  6.7  7.9  1.01  4.76  4.13 110 1010.2  13.6 999.0 999.0 99.0 99.00
2017 10 22 00 50 155  9.2 10.9  0.83  4.55  3.63 144 1010.5  14.3 999.0 999.0 99.0 99.00
2017 10 22 01 50 167  9.3 10.7  0.94  4.35  3.73 153 1011.0  14.3 999.0 999.0 99.0 99.00
2017 10 22 02 50 161  8.0  9.3  1.22  5.26  4.18 144 1011.1  14.1 999.0 999.0 99.0 99.00
2017 10 22 03 50 152  7.9  9.2  1.24  5.56  4.41 168 1010.5  14.1 999.0 999.0 99.0 99.00
2017 10 22 04 50 146  8.8  9.8  1.29  5.88  4.39 162 1010.3  14.2 999.0 999.0 99.0 99.00
2017 10 22 05 50 145  8.1  9.8  1.21  5.56  4.24 160 1010.4  14.2 999.0 999.0 99.0 99.00
2017 10 22 06 50 153  9.4 10.8  1.22  5.26  4.25 171 1010.0  14.4 999.0 999.0 99.0 99.00
2017 10 22 07 50 152  9.2 10.6  1.13  5.26  4.13 169 1009.4  14.5 999.0 999.0 99.0 99.00
2017 10 22 08 50 154  9.1 10.1  1.27  5.26  4.18 169 1009.1  14.5 999.0 999.0 99.0 99.00
2017 10 22 09 50 146  9.8 11.5  1.21  5.26  4.12 183 1008.1  14.3 999.0 999.0 99.0 99.00
2017 10 22 10 50 142  9.9 11.4  1.24  4.76  4.14 157 1007.8  14.3 999.0 999.0 99.0 99.00
2017 10 22 11 50 135  9.8 11.0  1.21  5.00  4.08 153 1007.4  13.9 999.0 999.0 99.0 99.00
2017 10 22 12 50 163  7.7  8.9  1.12  5.00  4.08 132 1008.4  14.0 999.0 999.0 99.0 99.00
2017 10 22 13 50 167  7.6  8.8  1.25  5.00  4.27 153 1009.0  13.7 999.0 999.0 99.0 99.00
2017 10 22 14 50 268  7.4 12.8  1.22  5.26  4.30 153 1009.9  13.8 999.0 999.0 99.0 99.00
2017 10 22 15 50 297  7.1  9.2  1.26  5.56  4.60 155 1010.4  11.9 999.0 999.0 99.0 99.00
2017 10 22 16 50 262  6.4  7.6  0.98  5.00  4.15 168 1011.4  10.8 999.0 999.0 99.0 99.00
2017 10 22 17 50 265  4.8  6.5  1.05  5.26  4.25 182 1011.0  10.8 999.0 999.0 99.0 99.00
2017 10 22 18 50 240  5.7  7.2  1.04  5.26  4.15 188 1011.2  11.0 999.0 999.0 99.0 99.00
2017 10 22 19 50 245  5.6  6.7  0.95  4.55  4.19 237 1011.7  10.7 999.0 999.0 99.0 99.00
2017 10 22 20 50 235  5.1  6.0  1.15  6.25  4.79 289 1011.5  10.7 999.0 999.0 99.0 99.00
2017 10 22 21 50 232  6.8  7.7  1.15  6.25  4.83 293 1012.0  10.5 999.0 999.0 99.0 99.00
2017 10 22 22 50 192  5.7  6.7  1.37  6.67  5.23 287 1012.4  10.5 999.0 999.0 99.0 99.00
2017 10 22 23 50 199  6.9  8.0  1.39  7.14  5.22 288 1012.8  10.9 999.0 999.0 99.0 99.00
2017 10 23 00 50 206  7.8  8.7  1.30  6.67  4.97 284 1013.4  11.1 999.0 999.0 99.0 99.00
2017 10 23 01 50 205  7.6  8.7  1.38  7.14  5.10 291 1013.5  11.3 999.0 999.0 99.0 99.00
2017 10 23 02 50 209  7.7  9.1  1.29  7.14  4.65 291 1013.4  11.4 999.0 999.0 99.0 99.00
2017 10 23 03 50 209  7.2  8.4  1.17  7.14  4.52 292 1013.2  11.2 999.0 999.0 99.0 99.00
2017 10 23 04 50 210  6.9  8.1  1.03  7.14  4.25 292 1013.0  11.1 999.0 999.0 99.0 99.00
2017 10 23 05 50 213  6.5  7.5  1.01  7.14  4.28 282 1012.7  11.0 999.0 999.0 99.0 99.00
2017 10 23 06 50 200  6.1  7.0  0.99  7.14  4.37 287 1012.5  10.9 999.0 999.0 99.0 99.00
2017 10 23 07 50 194  6.3  7.3  0.91  4.17  4.17 253 1012.3  10.9 999.0 999.0 99.0 99.00
2017 10 23 08 50 191  6.0  6.9  0.84  6.25  4.18 280 1011.9  10.8 999.0 999.0 99.0 99.00
2017 10 23 09 50 183  6.1  7.3  0.85  6.67  4.25 269 1011.6  10.7 999.0 999.0 99.0 99.00
2017 10 23 10 50 179  6.9  8.2  0.84  6.67  4.10 278 1011.3  10.7 999.0 999.0 99.0 99.00
2017 10 23 11 50 172  6.6  7.9  0.82  6.67  4.02 290 1010.9  10.6 999.0 999.0 99.0 99.00
2017 10 23 12 50 165  6.6  7.6  0.88  6.25  3.99 280 1010.6  10.7 999.0 999.0 99.0 99.00
2017 10 23 13 50 161  7.8  9.1  0.83  4.00  3.76 223 1010.3  10.8 999.0 999.0 99.0 99.00
2017 10 23 14 50 154  7.5  8.9  0.82  4.00  3.83 206 1009.5  10.9 999.0 999.0 99.0 99.00
2017 10 23 15 50 140  7.6  8.6  0.81  4.00  3.63 211 1008.5  11.0 999.0 999.0 99.0 99.00
2017 10 23 16 50 146  7.2  8.4  0.76  3.85  3.61 208 1008.2  11.2 999.0 999.0 99.0 99.00
2017 10 23 17 50 145  6.6  7.7  0.74  4.17  3.53 221 1007.8  11.2 999.0 999.0 99.0 99.00
2017 10 23 18 50 140  6.8  7.7  0.74  4.00  3.57 210 1007.2  11.3 999.0 999.0 99.0 99.00
2017 10 23 19 50 140  4.8  5.6  0.71  4.17  3.52 205 1007.0  11.8 999.0 999.0 99.0 99.00
2017 10 23 20 50 120  4.6  5.2  0.58  3.85  3.48 198 1006.2  11.7 999.0 999.0 99.0 99.00
2017 10 23 21 50 110  5.8  7.0  0.52  4.17  3.36 192 1005.9  11.2 999.0 999.0 99.0 99.00
2017 10 23 22 50 107  6.1  7.2  0.51  3.03  3.28 103 1005.1  11.0 999.0 999.0 99.0 99.00
2017 10 23 23 50 101  4.6  5.1  0.53  3.57  3.33 147 1005.1  11.1 999.0 999.0 99.0 99.00
2017 10 24 00 45  81  3.7  4.3  0.48  3.57  3.41 156 1004.3  11.0 999.0 999.0 99.0 99.00
2017 10 24 01 50  57  3.4  4.1  0.46  3.45  3.33 155 1003.8  10.8 999.0 999.0 99.0 99.00
2017 10 24 02 50  25  5.2  6.0  0.36  3.57  3.26 170 1003.0  10.7 999.0 999.0 99.0 99.00
2017 10 24 03 50  20  6.4  7.5  0.33  3.45  2.98 181 1001.5  10.6 999.0 999.0 99.0 99.00
2017 10 24 04 50   7  7.4  8.4  0.38  2.74  2.90  41  999.8  10.5 999.0 999.0 99.0 99.00
2017 10 24 05 50  12  9.1 11.4  0.46  3.03  2.98  46  997.9  10.5 999.0 999.0 99.0 99.00
2017 10 24 06 50  27 13.9 16.9  0.68  3.45  3.19  23  996.8   9.7 999.0 999.0 99.0 99.00
2017 10 24 07 50  23 13.4 16.6  1.32  4.55  4.09  21  996.0   8.9 999.0 999.0 99.0 99.00
2017 10 24 08 50  13 14.8 19.2  2.01  5.56  4.79  16  994.4   8.2 999.0 999.0 99.0 99.00
2017 10 24 09 50   6 17.7 21.6  2.57  6.67  5.40  12  992.2   8.1 999.0 999.0 99.0 99.00
2017 10 24 10 50 360 18.9 22.9  3.30  7.14  5.93   7  990.5   7.9 999.0 999.0 99.0 99.00
2017 10 24 11 50   1 18.4 23.1  3.45  7.69  6.16   2  989.9   7.8 999.0 999.0 99.0 99.00
2017 10 24 12 50 355 19.6 24.5  3.72  7.69  6.29   7  989.4   6.8 999.0 999.0 99.0 99.00
2017 10 24 13 50 360 20.7 26.2  3.75  7.69  6.21   2  988.8   5.7 999.0 999.0 99.0 99.00
2017 10 24 14 50   5 19.4 25.1  4.74  9.09  7.01   6  989.6   5.8 999.0 999.0 99.0 99.00
2017 10 24 15 50   4 19.0 23.1  4.20  8.33  6.80 360  989.9   5.8 999.0 999.0 99.0 99.00
2017 10 24 16 50   6 19.0 23.3  5.20  9.09  7.49   2  990.2   5.2 999.0 999.0 99.0 99.00
2017 10 24 17 50   9 19.4 23.5  4.73  9.09  7.24   3  990.6   4.1 999.0 999.0 99.0 99.00
2017 10 24 18 50   6 18.2 22.9  4.90 10.00  7.45   3  991.3   4.0 999.0 999.0 99.0 99.00
2017 10 24 19 50   3 19.0 23.5  4.86  9.09  7.26 359  991.8   3.3 999.0 999.0 99.0 99.00
2017 10 24 20 50   1 18.2 22.3  5.00  9.09  7.40 360  992.9   3.2 999.0 999.0 99.0 99.00
2017 10 24 21 50 360 18.9 22.6  4.79  9.09  7.21   2  994.1   2.7 999.0 999.0 99.0 99.00
2017 10 24 22 50 357 18.6 23.4  4.45  8.33  7.21 350  995.1   2.5 999.0 999.0 99.0 99.00
2017 10 24 23 50 358 18.5 21.4  4.41  9.09  6.94 349  996.1   2.4 999.0 999.0 99.0 99.00
2017 10 25 00 50 357 17.1 21.4  4.52  9.09  6.81 356  996.7   1.9 999.0 999.0 99.0 99.00
2017 10 25 01 50 357 16.6 21.8  4.04  8.33  6.68 346  997.2   2.4 999.0 999.0 99.0 99.00
2017 10 25 02 50 352 16.1 19.7  4.05  8.33  6.87 344  997.7   2.2 999.0 999.0 99.0 99.00
2017 10 25 03 50 352 15.3 18.5  3.56  8.33  6.46 347  998.1   2.4 999.0 999.0 99.0 99.00
2017 10 25 04 50 351 14.6 17.8  3.57  8.33  6.37 343  998.3   1.9 999.0 999.0 99.0 99.00
2017 10 25 05 50 354 14.0 17.4  3.22  8.33  6.27 348  998.8   2.2 999.0 999.0 99.0 99.00
2017 10 25 06 50 347 13.5 16.6  3.28  8.33  6.20 333  999.3   1.9 999.0 999.0 99.0 99.00
2017 10 25 07 50 343 12.8 15.4  2.94  7.69  5.92 344  999.3   2.2 999.0 999.0 99.0 99.00
2017 10 25 08 50 345 12.0 14.0  2.65  7.14  5.77 337  999.3   2.2 999.0 999.0 99.0 99.00
2017 10 25 09 50 350 11.2 13.3  2.47  7.14  5.67 331  999.8   2.0 999.0 999.0 99.0 99.00
2017 10 25 10 50 351  9.5 12.1  2.00  6.67  5.19 332 1000.8   2.3 999.0 999.0 99.0 99.00
2017 10 25 11 50 351  9.5 12.0  1.82  7.14  5.14 332 1001.5   2.5 999.0 999.0 99.0 99.00
2017 10 25 12 50 350  9.7 12.5  1.74  6.25  5.00 331 1002.2   2.6 999.0 999.0 99.0 99.00
2017 10 25 13 50 346  9.2 10.6  1.57  5.88  4.69 339 1003.0   2.1 999.0 999.0 99.0 99.00
2017 10 25 14 50 352  8.2  9.8  1.45  6.25  4.67 338 1003.7   2.0 999.0 999.0 99.0 99.00
2017 10 25 15 50   6  7.1  8.4  1.27  5.56  4.48 338 1004.3   2.6 999.0 999.0 99.0 99.00
2017 10 25 16 50 335  7.0  8.9  1.15  5.56  4.20 343 1005.3   2.7 999.0 999.0 99.0 99.00
2017 10 25 17 50 322  8.5  9.8  1.05  5.26  4.05 347 1005.8   2.3 999.0 999.0 99.0 99.00
2017 10 25 18 50 340  7.0  8.1  0.96  5.26  3.89 357 1006.3   2.7 999.0 999.0 99.0 99.00
2017 10 25 19 50   3  6.8  8.3  0.92  5.00  3.85 351 1006.7   2.6 999.0 999.0 99.0 99.00
2017 10 25 20 50 347  4.9  6.3  0.88  4.76  4.04 336 1007.5   2.6 999.0 999.0 99.0 99.00
2017 10 25 21 50 331  4.8  6.6  0.70  4.35  3.77 336 1008.7   2.6 999.0 999.0 99.0 99.00
2017 10 25 22 50 338  2.7  4.1  0.62  4.35  3.65 338 1009.5   2.5 999.0 999.0 99.0 99.00
2017 10 25 23 50  28  3.2  4.9  0.50  4.35  3.58 331 1010.0   2.5 999.0 999.0 99.0 99.00
2017 10 26 00 50  57  1.7  2.6  0.48  4.00  3.65 337 1010.3   2.6 999.0 999.0 99.0 99.00
2017 10 26 01 50  92  0.5  2.2  0.40  4.00  3.49 324 1011.1   2.9 999.0 999.0 99.0 99.00
2017 10 26 02 50  70  0.9  2.1  0.36  3.70  3.42 329 1010.9   3.0 999.0 999.0 99.0 99.00
2017 10 26 03 50 174  0.1  0.4  0.32  3.70  3.42 317 1011.2   3.1 999.0 999.0 99.0 99.00
2017 10 26 04 50  97  0.7  1.4  0.28  3.70  3.43 310 1011.2   3.4 999.0 999.0 99.0 99.00
2017 10 26 05 50 168  2.6  3.5  0.26  3.33  3.49 323 1011.2   3.6 999.0 999.0 99.0 99.00
2017 10 26 06 50 191  2.2  3.3  0.24 99.00  3.40 999 1011.4   3.6 999.0 999.0 99.0 99.00
2017 10 26 07 50 142  3.1  4.0  0.27  3.45  3.35  39 1010.9   3.7 999.0 999.0 99.0 99.00
2017 10 26 08 50 160  4.3  5.9  0.23 99.00  3.26 999 1011.1   4.1 999.0 999.0 99.0 99.00
2017 10 26 09 50 144  3.2  4.4  0.20 99.00  3.17 999 1011.3   4.2 999.0 999.0 99.0 99.00
2017 10 26 10 50 141  4.5  5.6  0.25  3.03  3.04  34 1012.0   4.6 999.0 999.0 99.0 99.00
2017 10 26 11 50 107  5.9  7.1  0.29  3.23  2.90  54 1011.6   4.7 999.0 999.0 99.0 99.00
2017 10 26 12 50 117  6.8  8.1  0.38  3.23  2.95  57 1012.0   5.1 999.0 999.0 99.0 99.00
2017 10 26 13 50 120  7.3  9.4  0.45  3.57  3.05  50 1012.7   5.4 999.0 999.0 99.0 99.00
2017 10 26 14 50 115  8.4  9.6  0.61  3.45  3.21  81 1012.6   5.2 999.0 999.0 99.0 99.00
2017 10 26 15 50 105  8.6  9.7  0.86  4.00  3.54  72 1012.4   5.0 999.0 999.0 99.0 99.00
2017 10 26 16 50 103  8.8 10.6  0.97  4.35  3.73  75 1011.9   5.0 999.0 999.0 99.0 99.00
2017 10 26 17 50  95  9.3 10.7  0.97  4.17  3.70  82 1011.3   5.1 999.0 999.0 99.0 99.00
2017 10 26 18 50  92  8.8 10.7  1.00  4.55  3.80  83 1011.1   5.2 999.0 999.0 99.0 99.00
2017 10 26 19 50  91  9.2 11.1  1.01  4.55  3.90  88 1011.1   5.2 999.0 999.0 99.0 99.00
2017 10 26 20 50  90 10.0 11.7  1.12  5.00  3.97  86 1010.6   5.3 999.0 999.0 99.0 99.00
2017 10 26 21 50  93  9.7 11.2  1.29  4.76  4.15  81 1010.5   5.5 999.0 999.0 99.0 99.00
2017 10 26 22 50  93  9.5 11.1  1.26  4.76  4.16  77 1011.1   5.8 999.0 999.0 99.0 99.00
2017 10 26 23 50  91  9.7 11.8  1.27  5.00  4.18  82 1010.4   6.1 999.0 999.0 99.0 99.00
2017 10 27 00 50  94 10.0 12.0  1.43  5.00  4.24  81 1010.7   6.4 999.0 999.0 99.0 99.00
2017 10 27 01 50  82 11.1 13.0  1.38  4.76  4.24  81 1010.7   6.2 999.0 999.0 99.0 99.00
2017 10 27 02 50  81 11.1 13.5  1.53  5.00  4.40  68 1010.5   5.8 999.0 999.0 99.0 99.00
2017 10 27 03 50  84 12.1 14.5  1.60  5.26  4.59  50 1010.6   5.5 999.0 999.0 99.0 99.00
2017 10 27 04 50  91 11.8 15.1  1.64  5.26  4.66  55 1010.3   5.4 999.0 999.0 99.0 99.00
2017 10 27 05 50  89 11.4 12.9  1.84  5.88  4.84  61 1010.2   5.2 999.0 999.0 99.0 99.00
2017 10 27 06 50  90 11.2 13.1  1.81  5.56  4.82  55 1009.8   4.8 999.0 999.0 99.0 99.00
2017 10 27 07 50  90 11.4 13.5  1.98  6.25  5.01  65 1009.4   4.6 999.0 999.0 99.0 99.00
2017 10 27 08 50  78 12.5 14.6  1.87  5.56  4.85  63 1008.6   4.6 999.0 999.0 99.0 99.00
2017 10 27 09 50  70 14.1 16.4  2.30  5.88  5.12  65 1007.9   4.6 999.0 999.0 99.0 99.00
2017 10 27 10 50  75 12.8 15.4  2.76  6.25  5.50  69 1008.0   5.0 999.0 999.0 99.0 99.00
2017 10 27 11 50  71 14.2 16.2  2.50  6.67  5.35  72 1007.4   4.9 999.0 999.0 99.0 99.00
2017 10 27 12 50  68 14.0 17.3  2.58  6.25  5.44  60 1007.5   4.8 999.0 999.0 99.0 99.00
2017 10 27 13 50  67 14.4 16.7  2.56  6.67  5.50  57 1007.9   4.4 999.0 999.0 99.0 99.00
2017 10 27 14 50  62 14.6 17.4  2.74  7.14  5.59  63 1007.7   3.7 999.0 999.0 99.0 99.00
2017 10 27 15 50  60 14.5 17.3  2.74  6.67  5.54  64 1007.3   3.4 999.0 999.0 99.0 99.00
2017 10 27 16 50  58 14.2 16.6  2.64  6.67  5.52  51 1007.1   3.1 999.0 999.0 99.0 99.00
2017 10 27 17 50  59 14.0 16.9  2.94  6.67  5.63  56 1006.8   3.0 999.0 999.0 99.0 99.00
2017 10 27 18 50  59 14.8 17.5  2.81  6.67  5.62  69 1005.8   2.9 999.0 999.0 99.0 99.00
2017 10 27 19 50  57 15.1 17.9  2.86  7.14  5.64  65 1005.0   3.1 999.0 999.0 99.0 99.00
2017 10 27 20 50  58 14.4 17.8  2.76  6.67  5.66  48 1004.7   3.1 999.0 999.0 99.0 99.00
2017 10 27 21 50  59 14.3 18.0  3.12  7.14  5.76  58 1004.5   2.8 999.0 999.0 99.0 99.00
2017 10 27 22 50  57 13.0 15.9  3.04  7.14  5.88  52 1005.3   3.3 999.0 999.0 99.0 99.00
2017 10 27 23 50  62 13.1 16.3  2.73  7.69  5.73  64 1005.6   3.6 999.0 999.0 99.0 99.00
2017 10 28 00 50  63 13.3 16.5  3.07  7.14  5.90  55 1005.0   3.9 999.0 999.0 99.0 99.00
2017 10 28 01 50  70 14.3 17.3  2.83  7.14  5.68  64 1004.9   4.1 999.0 999.0 99.0 99.00
2017 10 28 02 50  69 13.9 16.7  2.88  6.67  5.78  54 1004.6   3.9 999.0 999.0 99.0 99.00
2017 10 28 03 50  71 13.6 16.6  2.71  6.67  5.52  49 1004.4   3.6 999.0 999.0 99.0 99.00
2017 10 28 04 50  70 12.1 15.4  2.51  6.67  5.52  38 1004.3   3.9 999.0 999.0 99.0 99.00
2017 10 28 05 50  66 11.6 13.4  2.21  6.67  5.20  68 1004.2   4.0 999.0 999.0 99.0 99.00
2017 10 28 06 50  64 11.2 12.8  1.96  5.88  5.04  39 1004.0   4.1 999.0 999.0 99.0 99.00
2017 10 28 07 50  65  9.5 11.5  1.94  6.25  4.93  46 1004.2   4.3 999.0 999.0 99.0 99.00
2017 10 28 08 50  57  9.6 11.7  1.87  5.88  4.93  55 1004.1   4.1 999.0 999.0 99.0 99.00
2017 10 28 09 50  45  9.7 11.1  1.72  5.56  4.69  50 1004.5   3.4 999.0 999.0 99.0 99.00
2017 10 28 10 50  38  9.6 11.1  1.57  5.88  4.67  33 1004.8   3.0 999.0 999.0 99.0 99.00
2017 10 28 11 50  35  9.7 11.5  1.52  5.88  4.65  24 1005.2   2.8 999.0 999.0 99.0 99.00
2017 10 28 12 50  31 10.2 12.2  1.56  4.76  4.60  40 1005.6   2.8 999.0 999.0 99.0 99.00
2017 10 28 13 50  28 10.6 12.5  1.69  5.26  4.57  34 1006.0   2.5 999.0 999.0 99.0 99.00
2017 10 28 14 50  23 10.3 11.8  1.75  5.88  4.75 357 1006.2   2.6 999.0 999.0 99.0 99.00
2017 10 28 15 50  19  9.8 11.4  1.81  6.25  4.98 355 1006.5   2.3 999.0 999.0 99.0 99.00
2017 10 28 16 50  16  9.8 11.2  1.70  6.67  4.80 345 1006.5   1.8 999.0 999.0 99.0 99.00
2017 10 28 17 50   7  9.3 11.6  1.75  6.67  4.97 348 1006.4   2.0 999.0 999.0 99.0 99.00
2017 10 28 18 50   5  9.5 11.0  1.71  6.25  4.72 357 1006.6   1.9 999.0 999.0 99.0 99.00
2017 10 28 19 50   2  9.3 10.9  1.61  6.25  4.75 351 1007.0   2.2 999.0 999.0 99.0 99.00
2017 10 28 20 50   2 10.0 12.4  1.56  6.25  4.65 348 1007.5   2.2 999.0 999.0 99.0 99.00
2017 10 28 21 50 347 10.2 12.3  1.58  5.88  4.67 351 1008.0   2.3 999.0 999.0 99.0 99.00
2017 10 28 22 50 357  9.4 11.3  1.40  5.88  4.49 350 1008.9   2.7 999.0 999.0 99.0 99.00
2017 10 28 23 50 353  8.1 10.3  1.41  5.56  4.49 354 1009.6   2.4 999.0 999.0 99.0 99.00
2017 10 29 00 50 356  7.4  9.2  1.29  5.56  4.45 354 1009.6   2.4 999.0 999.0 99.0 99.00
2017 10 29 01 50   1  8.0  9.5  1.13  5.56  4.19 358 1009.9   1.9 999.0 999.0 99.0 99.00
2017 10 29 02 50 360  6.7  8.5  1.06  5.26  4.25   3 1010.2   1.4 999.0 999.0 99.0 99.00
2017 10 29 03 50 353  6.7  8.8  1.02  5.00  4.06 354 1010.2   1.6 999.0 999.0 99.0 99.00
2017 10 29 04 50 353  4.9  6.7  0.89  4.76  3.90 347 1010.3   1.5 999.0 999.0 99.0 99.00
2017 10 29 05 50  23  4.9  6.1  0.80  5.00  3.90 352 1010.2   1.0 999.0 999.0 99.0 99.00
2017 10 29 06 50   5  3.3  5.1  0.70  4.55  3.87 336 1010.1   1.4 999.0 999.0 99.0 99.00
2017 10 29 07 50 333  2.3  3.4  0.60  4.55  3.72 348 1010.3   1.5 999.0 999.0 99.0 99.00
2017 10 29 08 50 326  2.2  3.0  0.56  4.35  3.77 336 1010.2   1.3 999.0 999.0 99.0 99.00
2017 10 29 09 50 348  1.3  2.2  0.49  4.00  3.61 346 1009.8   1.6 999.0 999.0 99.0 99.00
2017 10 29 10 50  41  0.7  1.3  0.40  4.00  3.55 345 1009.7   1.8 999.0 999.0 99.0 99.00
2017 10 29 11 50 143  0.7  1.6  0.37  3.85  3.49 346 1009.7   2.0 999.0 999.0 99.0 99.00
2017 10 29 12 50 137  1.8  3.4  0.33  3.70  3.52 323 1009.5   2.2 999.0 999.0 99.0 99.00
2017 10 29 13 50 179  2.4  3.7  0.29  3.70  3.51 317 1009.4   2.6 999.0 999.0 99.0 99.00
2017 10 29 14 50 237  6.0  6.9  0.27  4.00  3.59 260 1009.1   2.0 999.0 999.0 99.0 99.00
2017 10 29 15 50 172  5.7  7.1  0.27  3.85  3.29 271 1008.4   3.2 999.0 999.0 99.0 99.00
2017 10 29 16 50 176  7.0  8.4  0.38  2.47  2.68 157 1008.0   3.5 999.0 999.0 99.0 99.00
2017 10 29 17 50 166  6.6  7.8  0.42  2.94  2.83 192 1007.1   3.7 999.0 999.0 99.0 99.00
2017 10 29 18 50 173  8.6 10.4  0.54  3.45  3.18 221 1006.5   4.1 999.0 999.0 99.0 99.00
2017 10 29 19 50 171  8.1  9.7  0.75  3.57  3.30 203 1006.0   4.1 999.0 999.0 99.0 99.00
2017 10 29 20 50 169  8.3 10.9  0.81  3.85  3.50 197 1005.4   4.3 999.0 999.0 99.0 99.00
2017 10 29 21 50 167  8.6 10.2  0.96  4.00  3.71 184 1005.0   4.6 999.0 999.0 99.0 99.00
2017 10 29 22 50 173  9.1 10.4  1.00  4.76  3.87 218 1004.7   5.2 999.0 999.0 99.0 99.00
2017 10 29 23 50 169  8.2  9.9  1.05  4.76  4.00 214 1004.3   5.7 999.0 999.0 99.0 99.00
2017 10 30 00 50 182  8.8 10.3  1.17  5.26  4.11 220 1003.7   5.8 999.0 999.0 99.0 99.00
2017 10 30 01 50 196  8.2  9.9  1.17  5.00  4.17 218 1003.4   5.9 999.0 999.0 99.0 99.00
