#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 08 20 16 50  31  4.4  5.0  0.10 99.00  2.45 999 1016.3  15.1  14.3 999.0 99.0 99.00
2018 08 20 17 50  57  4.4  5.0  0.14 99.00  2.70 999 1015.6  15.6  14.3 999.0 99.0 99.00
2018 08 20 18 50  80  4.2  4.7  0.13 99.00  2.42 999 1015.5  16.4  14.4 999.0 99.0 99.00
2018 08 20 19 50  82  3.7  4.1  0.15 99.00  2.51 999 1015.5  16.3  14.4 999.0 99.0 99.00
2018 08 20 20 50  91  3.4  3.9  0.11 99.00  2.55 999 1014.9  16.3  14.5 999.0 99.0 99.00
2018 08 20 21 50 359  4.6  5.3  0.19 99.00  3.18 999 1015.0  15.4  14.6 999.0 99.0 99.00
2018 08 20 22 50   3  4.4  5.1  0.47  5.26  3.94 347 1014.7  15.1  14.6 999.0 99.0 99.00
2018 08 20 23 50   7  6.1  7.7  0.51  4.55  3.60 349 1014.8  15.0  14.6 999.0 99.0 99.00
2018 08 21 00 50   4  7.4  8.5  0.49  4.00  3.14 352 1014.8  15.1  14.6 999.0 99.0 99.00
2018 08 21 01 50  11  6.1  6.8  0.54  3.70  3.20 346 1014.8  15.7  14.4 999.0 99.0 99.00
2018 08 21 02 50   5  5.7  6.8  0.62  4.17  3.49 346 1015.0  15.2  14.0 999.0 99.0 99.00
2018 08 21 03 50  12  5.2  5.9  0.61  4.35  3.53 347 1014.8  14.9  13.9 999.0 99.0 99.00
2018 08 21 04 50  13  5.7  6.3  0.71  4.76  3.86 353 1014.5  14.9  13.6 999.0 99.0 99.00
2018 08 21 05 50   6  6.6  7.5  0.68  4.76  3.67 351 1014.1  14.5  13.6 999.0 99.0 99.00
2018 08 21 06 50  13  6.4  7.9  0.65  4.76  3.58 350 1013.6  14.5  13.5 999.0 99.0 99.00
2018 08 21 07 50  19  5.7  6.5  0.57  4.55  3.54 358 1013.4  14.2  13.4 999.0 99.0 99.00
2018 08 21 08 50 359  4.9  5.6  0.54  4.76  3.79 343 1013.3  14.1  13.5 999.0 99.0 99.00
2018 08 21 09 50 350  4.7  5.9  0.50  5.00  3.69 337 1013.3  13.8  13.5 999.0 99.0 99.00
2018 08 21 10 50  10  5.4  6.2  0.52  4.35  3.63 335 1012.8  13.7  13.5 999.0 99.0 99.00
2018 08 21 11 50 351  5.5  6.4  0.55  3.85  3.69 342 1013.0  13.8  13.6 999.0 99.0 99.00
2018 08 21 12 50 353  8.3  9.5  0.62  4.76  3.59 346 1013.1  13.5  13.6 999.0 99.0 99.00
2018 08 21 13 50 358  9.3 10.8  0.88  4.00  3.84 355 1012.9  13.2  13.6 999.0 99.0 99.00
2018 08 21 14 50 360 10.1 12.0  0.99  4.76  3.80 353 1012.9  13.1  13.5 999.0 99.0 99.00
2018 08 21 15 50   2  9.0 10.4  0.99  4.55  3.88 353 1013.5  13.1  13.4 999.0 99.0 99.00
2018 08 21 16 50   1  9.8 11.3  1.15  5.00  4.05 355 1013.0  13.1  13.2 999.0 99.0 99.00
2018 08 21 17 50 358  9.5 11.1  1.23  5.26  4.12 354 1013.3  13.1  12.8 999.0 99.0 99.00
2018 08 21 18 50 348  9.0 10.7  1.20  5.00  4.14 359 1013.3  13.0  12.4 999.0 99.0 99.00
2018 08 21 19 50 346  8.7 10.6  1.11  5.00  3.99 358 1013.3  12.8  12.1 999.0 99.0 99.00
2018 08 21 20 50 345  8.2  9.3  0.99  5.00  3.83 359 1013.7  13.0  11.9 999.0 99.0 99.00
2018 08 21 21 50 342  7.1  8.2  0.91  4.17  3.72 360 1013.8  12.7  11.4 999.0 99.0 99.00
2018 08 21 22 50 336  5.9  6.9  0.78  5.00  3.73 357 1014.4  12.5  11.1 999.0 99.0 99.00
2018 08 21 23 50 339  4.9  5.6  0.64  4.17  3.67 358 1014.6  12.4  10.9 999.0 99.0 99.00
2018 08 22 00 50 330  5.0  5.5  0.58  4.17  3.67 348 1014.9  12.4  10.6 999.0 99.0 99.00
2018 08 22 01 50 319  4.5  5.2  0.50  4.76  3.67   2 1015.6  12.2  10.6 999.0 99.0 99.00
2018 08 22 02 50 329  4.4  5.1  0.48  4.35  3.69  19 1015.8  12.9  10.9 999.0 99.0 99.00
2018 08 22 03 50 312  4.6  5.2  0.46  4.55  3.69  21 1015.8  12.7  11.3 999.0 99.0 99.00
2018 08 22 04 50 296  3.3  3.7  0.41  4.35  3.58  29 1015.3  13.0  11.6 999.0 99.0 99.00
2018 08 22 05 50 278  4.8  5.4  0.40  4.00  3.60  32 1015.1  13.1  11.7 999.0 99.0 99.00
2018 08 22 06 50 298  5.4  6.0  0.35  4.00  3.49  37 1014.7  13.0  11.7 999.0 99.0 99.00
2018 08 22 07 50 306  5.3  6.1  0.30  3.57  3.37  32 1014.5  12.8  11.6 999.0 99.0 99.00
2018 08 22 08 50 300  6.6  7.5  0.34  3.33  3.06  16 1014.5  12.9  11.5 999.0 99.0 99.00
2018 08 22 09 50 304  4.9  5.3  0.46  3.57  3.10 271 1014.6  12.7  11.4 999.0 99.0 99.00
2018 08 22 10 50 296  4.1  4.4  0.45  3.70  3.44 271 1014.7  12.6  11.2 999.0 99.0 99.00
2018 08 22 11 50 299  4.7  5.5  0.42  4.35  3.58 274 1015.0  12.7  11.1 999.0 99.0 99.00
2018 08 22 12 50 302  3.7  4.2  0.44  4.35  3.52 270 1015.4  12.7  11.0 999.0 99.0 99.00
2018 08 22 13 50 288  3.4  3.8  0.44  4.35  3.69 260 1015.7  12.5  10.9 999.0 99.0 99.00
2018 08 22 14 50 301  3.8  4.2  0.42  4.35  3.73 260 1015.7  12.9  10.8 999.0 99.0 99.00
2018 08 22 15 50 299  4.8  5.6  0.47  4.35  3.73 262 1016.0  12.6  10.7 999.0 99.0 99.00
2018 08 22 16 50 296  5.4  6.1  0.48  4.35  3.66 258 1016.0  12.9  10.7 999.0 99.0 99.00
2018 08 22 17 50 289  5.5  6.1  0.52  3.57  3.53 273 1015.8  13.3  10.8 999.0 99.0 99.00
2018 08 22 18 50 284  5.6  6.3  0.58  4.17  3.52 268 1015.5  13.4  11.1 999.0 99.0 99.00
2018 08 22 19 50 279  5.4  5.9  0.56  4.35  3.47 269 1015.0  13.9  11.4 999.0 99.0 99.00
2018 08 22 20 50 260  4.5  5.0  0.55  4.00  3.34 271 1014.6  13.8  11.7 999.0 99.0 99.00
2018 08 22 21 50 255  4.2  4.8  0.50  4.00  3.39 276 1014.1  14.2  11.7 999.0 99.0 99.00
2018 08 22 22 50 226  2.7  2.9  0.50  4.17  3.47 281 1014.0  13.9  11.8 999.0 99.0 99.00
2018 08 22 23 50 210  2.8  3.1  0.47  4.00  3.51 280 1013.5  13.9  11.7 999.0 99.0 99.00
2018 08 23 00 50 213  3.4  3.6  0.49  3.85  3.65 281 1013.2  13.7  11.6 999.0 99.0 99.00
2018 08 23 01 50 223  4.3  4.7  0.52  4.35  3.83 278 1012.9  14.4  11.5 999.0 99.0 99.00
2018 08 23 02 50 228  4.8  5.5  0.63  5.00  4.07 292 1012.6  14.8  11.5 999.0 99.0 99.00
2018 08 23 03 50 236  5.0  5.4  0.61  5.26  4.01 287 1012.2  14.5  11.4 999.0 99.0 99.00
2018 08 23 04 50 243  5.4  6.2  0.58  4.76  3.87 288 1011.8  14.8  11.4 999.0 99.0 99.00
2018 08 23 05 50 255  5.4  5.9  0.51  4.55  3.55 284 1011.5  14.6  11.3 999.0 99.0 99.00
2018 08 23 06 50 254  5.6  6.2  0.57  4.55  3.70 288 1011.1  14.5  11.2 999.0 99.0 99.00
2018 08 23 07 50 257  6.3  7.1  0.60  5.26  3.74 287 1010.9  14.3  11.1 999.0 99.0 99.00
2018 08 23 08 50 262  5.9  7.0  0.69  4.76  3.84 283 1011.2  14.1  11.0 999.0 99.0 99.00
2018 08 23 09 50 270  7.6  8.6  0.85  4.17  3.91 284 1011.0  14.9  10.9 999.0 99.0 99.00
2018 08 23 10 50 269  6.8  7.8  0.95  5.56  4.03 293 1011.4  14.2  10.8 999.0 99.0 99.00
2018 08 23 11 50 268  6.6  7.5  0.98  5.88  4.19 286 1011.7  14.0  10.9 999.0 99.0 99.00
2018 08 23 12 50 267  6.9  7.7  1.10  5.26  4.35 291 1012.1  14.2  10.9 999.0 99.0 99.00
2018 08 23 13 50 261  6.2  6.9  1.09  5.56  4.24 286 1012.3  13.9  11.0 999.0 99.0 99.00
2018 08 23 14 50 267  6.7  7.5  1.15  5.26  4.43 283 1012.4  14.1  11.2 999.0 99.0 99.00
2018 08 23 15 50 267  6.2  6.9  1.14  5.88  4.46 294 1012.7  14.1  11.3 999.0 99.0 99.00
2018 08 23 16 50 262  5.8  6.3  1.07  5.00  4.31 272 1012.8  14.0  11.4 999.0 99.0 99.00
2018 08 23 17 50 265  4.4  5.0  1.01  4.76  4.32 277 1012.7  13.8  11.5 999.0 99.0 99.00
2018 08 23 18 50 259  5.0  5.8  0.95  6.25  4.44 292 1012.6  14.3  11.6 999.0 99.0 99.00
2018 08 23 19 50 240  4.2  4.8  1.00  5.88  4.60 291 1012.5  14.3  11.7 999.0 99.0 99.00
2018 08 23 20 50 230  4.9  5.6  1.00  5.56  4.65 289 1012.4  15.2  11.7 999.0 99.0 99.00
2018 08 23 21 50 283  3.5  4.1  0.84  5.88  4.57 283 1011.9  16.3  11.7 999.0 99.0 99.00
2018 08 23 22 50 254  3.1  3.5  0.84  5.88  4.62 287 1012.0  16.0  11.9 999.0 99.0 99.00
2018 08 23 23 50 204  2.2  2.7  0.81  5.26  4.44 282 1012.2  15.5  11.9 999.0 99.0 99.00
2018 08 24 00 50 202  3.6  3.8  0.73  5.26  4.39 275 1012.1  15.1  11.8 999.0 99.0 99.00
2018 08 24 01 50 173  3.4  3.7  0.66  5.56  4.24 276 1012.4  14.4  11.7 999.0 99.0 99.00
2018 08 24 02 50 171  3.3  3.8  0.58  4.76  3.96 274 1012.6  14.1  11.6 999.0 99.0 99.00
2018 08 24 03 50 158  4.8  5.3  0.51  4.76  3.81 276 1012.4  14.4  11.5 999.0 99.0 99.00
2018 08 24 04 50 152  4.3  4.9  0.49  4.17  3.74 275 1012.3  14.3  11.4 999.0 99.0 99.00
2018 08 24 05 50 150  4.1  4.5  0.44  5.56  3.65 296 1012.1  14.6  11.4 999.0 99.0 99.00
2018 08 24 06 50 165  4.3  4.9  0.39  5.56  3.51 305 1011.8  14.6  11.5 999.0 99.0 99.00
2018 08 24 07 50 192  4.4  4.9  0.39  5.26  3.55 302 1011.5  14.1  11.5 999.0 99.0 99.00
2018 08 24 08 50 209  4.9  5.5  0.37  5.00  3.55 305 1011.3  14.3  11.6 999.0 99.0 99.00
2018 08 24 09 50 210  4.7  5.3  0.35  5.26  3.46 317 1011.4  14.2  11.6 999.0 99.0 99.00
2018 08 24 10 50 204  4.6  5.3  0.35  5.00  3.32 303 1011.4  13.7  11.6 999.0 99.0 99.00
2018 08 24 11 50 193  4.3  4.7  0.35  2.74  3.39 187 1011.8  13.6  11.6 999.0 99.0 99.00
2018 08 24 12 50 180  5.9  6.6  0.36  5.00  3.40 288 1012.0  13.9  11.6 999.0 99.0 99.00
2018 08 24 14 50 169  5.6  6.2  0.37  3.23  3.21 190 1012.4  14.1  11.6 999.0 99.0 99.00
2018 08 24 15 50 165  6.1  6.6  0.42  3.57  3.14 182 1012.4  14.2  11.6 999.0 99.0 99.00
2018 08 24 16 50 162  6.4  7.2  0.51  3.57  3.22 176 1011.9  14.7  11.6 999.0 99.0 99.00
2018 08 24 17 50 168  7.0  7.9  0.55  3.57  3.24 177 1011.7  15.3  11.7 999.0 99.0 99.00
2018 08 24 18 50 164  7.6  9.3  0.54  3.70  3.28 201 1011.4  15.6  11.7 999.0 99.0 99.00
2018 08 24 19 50 181  7.8  9.0  0.56  3.45  3.16 198 1011.7  15.9  11.7 999.0 99.0 99.00
2018 08 24 20 50 169  5.5  6.7  0.52  3.45  3.08 204 1012.2  14.8  11.7 999.0 99.0 99.00
2018 08 24 21 50 166  3.8  4.6  0.50  3.70  3.18 202 1012.2  14.3  11.8 999.0 99.0 99.00
2018 08 24 22 50 100  3.9  4.4  0.47  3.85  3.34 197 1011.8  13.9  11.9 999.0 99.0 99.00
2018 08 24 23 50 111  5.2  6.0  0.38  3.70  3.30 179 1011.0  14.5  12.0 999.0 99.0 99.00
2018 08 25 00 50 113  4.6  5.1  0.36  3.70  3.12 177 1011.1  14.5  12.0 999.0 99.0 99.00
2018 08 25 01 50 156  8.4 10.3  0.45  3.45  3.10 183 1011.6  14.7  12.0 999.0 99.0 99.00
2018 08 25 02 50 164  7.0  8.7  0.74  4.00  3.51 170 1011.9  14.5  12.0 999.0 99.0 99.00
2018 08 25 03 50 134  5.3  5.9  0.72  4.17  3.76 163 1012.0  14.1  11.9 999.0 99.0 99.00
2018 08 25 04 50 132  5.6  6.2  0.63  4.00  3.56 166 1012.2  14.3  11.9 999.0 99.0 99.00
2018 08 25 05 50 137  6.5  7.5  0.70  4.17  3.65 176 1012.1  14.5  11.9 999.0 99.0 99.00
2018 08 25 06 50 127  6.0  6.6  0.78  4.17  3.80 171 1011.6  14.1  11.8 999.0 99.0 99.00
2018 08 25 07 50 120  5.8  6.6  0.78  4.76  3.82 164 1011.5  14.0  11.8 999.0 99.0 99.00
2018 08 25 08 50 114  5.2  5.8  0.74  5.26  3.96 171 1011.3  13.8  11.8 999.0 99.0 99.00
2018 08 25 09 50 121  5.8  6.5  0.72  5.00  3.94 165 1011.1  14.2  11.7 999.0 99.0 99.00
2018 08 25 10 50 113  4.6  5.1  0.79  5.26  3.98 169 1011.5  13.8  11.8 999.0 99.0 99.00
2018 08 25 11 50 112  5.7  6.2  0.67  5.00  3.82 161 1011.4  13.9  11.8 999.0 99.0 99.00
2018 08 25 12 50 112  6.2  6.9  0.59  4.55  3.43 158 1011.3  14.1  11.9 999.0 99.0 99.00
2018 08 25 13 50 110  5.6  6.3  0.61  3.85  3.42 129 1011.1  14.1  11.9 999.0 99.0 99.00
2018 08 25 14 50 104  4.0  4.4  0.57  3.85  3.43 120 1011.4  14.0  12.0 999.0 99.0 99.00
2018 08 25 15 50  96  3.3  3.9  0.58  3.85  3.53 124 1011.7  14.0  12.0 999.0 99.0 99.00
2018 08 25 16 50  85  3.6  4.0  0.51  3.70  3.51 117 1011.4  13.8  12.1 999.0 99.0 99.00
2018 08 25 17 50  89  3.5  3.8  0.46  3.85  3.55  97 1011.2  14.0  12.2 999.0 99.0 99.00
2018 08 25 18 50  78  3.8  4.1  0.45  4.17  3.57 100 1011.1  13.6  12.2 999.0 99.0 99.00
2018 08 25 19 50  87  3.1  3.6  0.47  4.35  3.56  99 1011.0  13.8  12.2 999.0 99.0 99.00
2018 08 25 20 50  75  2.8  3.1  0.45  3.85  3.51 105 1010.9  13.7  12.2 999.0 99.0 99.00
2018 08 25 21 50  85  2.1  2.4  0.40  3.57  3.49 102 1011.0  13.6  12.2 999.0 99.0 99.00
2018 08 25 22 50  79  1.6  1.8  0.39  4.17  3.47  99 1011.2  13.8  12.2 999.0 99.0 99.00
2018 08 25 23 50 241  2.3  2.6  0.36  4.17  3.41 108 1011.3  14.0  12.2 999.0 99.0 99.00
2018 08 26 00 50 309  2.0  2.3  0.34  3.70  3.39 130 1011.1  13.6  12.1 999.0 99.0 99.00
2018 08 26 01 50 303  3.1  3.6  0.28  3.45  3.35 128 1011.9  12.7  12.1 999.0 99.0 99.00
2018 08 26 02 50 286  4.4  5.1  0.26  3.45  3.41 123 1012.4  12.8  12.0 999.0 99.0 99.00
2018 08 26 03 50 295  4.1  4.6  0.21 99.00  3.39 999 1012.5  13.0  12.0 999.0 99.0 99.00
2018 08 26 04 50 279  4.2  5.1  0.16 99.00  3.28 999 1012.9  13.0  12.0 999.0 99.0 99.00
2018 08 26 05 50 277  5.2  6.0  0.14 99.00  3.57 999 1012.9  13.1  12.1 999.0 99.0 99.00
2018 08 26 06 50 275  2.6  2.9  0.13 99.00  2.60 999 1013.0  12.9  12.1 999.0 99.0 99.00
2018 08 26 07 50 249  1.9  2.2  0.11 99.00  3.20 999 1013.1  13.0  12.2 999.0 99.0 99.00
2018 08 26 08 50 231  3.5  4.0  0.08 99.00  3.39 999 1012.9  13.4  12.2 999.0 99.0 99.00
2018 08 26 09 50 245  2.6  3.0  0.09 99.00  3.28 999 1013.2  13.0  12.2 999.0 99.0 99.00
2018 08 26 10 50 186  1.7  1.9  0.10 99.00  3.02 999 1013.6  12.8  12.2 999.0 99.0 99.00
2018 08 26 11 50 139  2.2  2.5  0.10 99.00  2.87 999 1013.9  12.5  12.2 999.0 99.0 99.00
2018 08 26 12 50 168  3.2  3.5  0.08 99.00  2.90 999 1014.0  12.7  12.2 999.0 99.0 99.00
2018 08 26 13 50 201  3.6  4.0  0.07 99.00  3.04 999 1014.4  13.9  12.2 999.0 99.0 99.00
2018 08 26 14 50 180  2.8  3.2  0.07 99.00  3.04 999 1014.1  14.2  12.3 999.0 99.0 99.00
2018 08 26 15 50 195  3.3  3.9  0.07 99.00  2.82 999 1014.4  14.2  12.4 999.0 99.0 99.00
2018 08 26 16 50 207  2.8  3.5  0.07 99.00  2.63 999 1014.2  14.6  12.4 999.0 99.0 99.00
2018 08 26 17 50 172  2.3  2.7  0.10 99.00  2.38 999 1014.0  14.8  12.7 999.0 99.0 99.00
2018 08 26 18 50 125  2.6  3.4  0.10 99.00  2.48 999 1013.6  14.8  13.5 999.0 99.0 99.00
2018 08 26 19 50 127  3.4  3.8  0.12 99.00  2.45 999 1012.7  15.0  13.3 999.0 99.0 99.00
2018 08 26 20 50  92  3.9  4.9  0.11 99.00  2.54 999 1012.5  15.4  13.4 999.0 99.0 99.00
2018 08 26 22 50 100  4.4  4.8  0.12 99.00  2.72 999 1012.0  14.9  13.4 999.0 99.0 99.00
2018 08 26 23 50 106  4.0  4.5  0.13 99.00  2.59 999 1012.2  14.7  13.3 999.0 99.0 99.00
2018 08 27 00 50 109  4.5  5.0  0.17 99.00  2.73 999 1012.2  15.4  13.3 999.0 99.0 99.00
2018 08 27 01 50 214  8.7 11.2  0.20 99.00  2.67 999 1013.6  16.8  13.1 999.0 99.0 99.00
2018 08 27 02 50 271  5.4  6.7  0.41  2.94  3.00 186 1012.0  17.6  12.9 999.0 99.0 99.00
2018 08 27 03 50 168  7.2  7.8  0.33  2.60  2.77 192 1010.0  15.7  12.9 999.0 99.0 99.00
2018 08 27 04 50 180  5.9  7.1  0.44  3.13  2.95 205 1009.3  16.1  12.9 999.0 99.0 99.00
2018 08 27 05 50 170  6.4  7.3  0.39  2.94  2.89 189 1009.0  16.1  12.8 999.0 99.0 99.00
2018 08 27 06 50 133  5.9  6.7  0.34  3.03  2.96 140 1007.7  15.1  12.8 999.0 99.0 99.00
2018 08 27 07 50 143  6.3  6.9  0.44  3.85  3.10 198 1008.2  15.3  12.7 999.0 99.0 99.00
2018 08 27 08 50 139  6.9  7.7  0.50  3.85  3.14 187 1008.0  15.3  12.7 999.0 99.0 99.00
2018 08 27 09 50 134  7.6  8.5  0.46  3.57  3.00 182 1006.8  15.7  12.7 999.0 99.0 99.00
2018 08 27 10 50 150  8.2  9.1  0.54  3.33  3.05 129 1006.9  15.8  12.7 999.0 99.0 99.00
2018 08 27 11 50 147  8.2  9.2  0.58  3.13  3.13 157 1005.6  15.9  12.6 999.0 99.0 99.00
2018 08 27 12 50 164  7.8  8.6  0.72  3.70  3.28 143 1005.4  15.9  12.7 999.0 99.0 99.00
2018 08 27 13 50 186  8.9 10.2  0.71  3.45  3.25 169 1005.3  16.1  12.7 999.0 99.0 99.00
2018 08 27 14 50 192  6.5  7.5  0.84  4.17  3.52 199 1005.2  15.9  12.8 999.0 99.0 99.00
2018 08 27 15 50 175  7.2  8.4  0.74  3.85  3.53 173 1004.6  16.2  13.0 999.0 99.0 99.00
2018 08 27 16 50 167  6.0  6.9  0.77  4.35  3.70 182 1005.0  15.9  13.2 999.0 99.0 99.00
2018 08 27 17 50 175  5.3  5.9  0.69  4.35  3.72 195 1004.8  15.9  13.3 999.0 99.0 99.00
2018 08 27 18 50 183  6.0  6.7  0.60  4.35  3.64 180 1004.9  16.2  13.3 999.0 99.0 99.00
2018 08 27 19 50 185  5.7  6.3  0.50  4.17  3.47 176 1004.6  16.4  13.3 999.0 99.0 99.00
2018 08 27 20 50 173  4.6  5.3  0.50  4.17  3.49 172 1004.5  16.0  13.2 999.0 99.0 99.00
2018 08 27 21 50 170  4.1  4.8  0.42  3.85  3.54 172 1004.6  16.4  13.2 999.0 99.0 99.00
2018 08 27 22 50 170  5.7  6.5  0.48  4.00  3.49 184 1004.5  16.2  13.1 999.0 99.0 99.00
2018 08 27 23 50 177  2.5  3.4  0.45  4.00  3.33 207 1004.3  15.9  13.1 999.0 99.0 99.00
2018 08 28 00 50 252  1.1  2.6  0.40  4.00  3.25 197 1004.1  16.8  13.1 999.0 99.0 99.00
2018 08 28 01 50 115  3.9  4.8  0.38  3.70  3.29 197 1002.9  18.4  13.2 999.0 99.0 99.00
2018 08 28 02 50 340 15.0 19.6  0.57  2.74  2.82 314 1003.7  15.8  13.2 999.0 99.0 99.00
2018 08 28 03 50  30 12.9 15.3  0.98  3.85  3.53 310 1000.4  15.6  13.0 999.0 99.0 99.00
2018 08 28 04 50  56  3.5  6.3  1.10  4.00  3.93 350 1002.4  15.1  12.8 999.0 99.0 99.00
2018 08 28 05 50  13  4.2  5.5  0.91  4.55  3.83 330 1001.8  15.1  12.7 999.0 99.0 99.00
2018 08 28 06 50 357  8.6 10.8  0.73  4.55  3.70 336 1001.8  13.7  12.6 999.0 99.0 99.00
2018 08 28 07 50 343  9.9 11.8  1.00  4.76  3.83 326 1003.3  13.0  12.5 999.0 99.0 99.00
2018 08 28 08 50 351  9.7 11.4  1.28  5.26  4.25 341 1004.4  12.7  12.4 999.0 99.0 99.00
2018 08 28 09 50 351  9.4 11.0  1.37  5.56  4.43 349 1005.9  12.3  12.3 999.0 99.0 99.00
2018 08 28 10 50 357  8.8 10.4  1.56  5.88  4.61 353 1006.3  11.9  12.2 999.0 99.0 99.00
2018 08 28 11 50   1  8.7 10.3  1.49  5.88  4.65 354 1007.6  11.7  12.0 999.0 99.0 99.00
2018 08 28 12 50   3  7.8  9.0  1.34  5.88  4.47 348 1008.5  11.6  11.9 999.0 99.0 99.00
2018 08 28 13 50 348  6.4  7.6  1.17  5.88  4.45 351 1010.0  11.5  11.9 999.0 99.0 99.00
2018 08 28 14 50 358  7.3  8.2  1.03  5.56  4.18 349 1010.5  11.4  11.8 999.0 99.0 99.00
2018 08 28 15 50 357  7.2  8.2  0.83  5.00  3.86 356 1011.8  11.4  11.8 999.0 99.0 99.00
2018 08 28 16 50   5  5.0  5.7  0.79  5.00  3.87 346 1012.3  11.3  11.8 999.0 99.0 99.00
2018 08 28 17 50  15  2.8  3.7  0.73  5.00  3.93 350 1012.4  11.5  11.9 999.0 99.0 99.00
2018 08 28 18 50 346  4.0  4.6  0.68  5.00  4.05 352 1011.8  11.6  11.9 999.0 99.0 99.00
2018 08 28 19 50 333  3.2  3.8  0.64  4.55  4.05 355 1012.0  11.7  11.9 999.0 99.0 99.00
2018 08 28 20 50 333  5.3  6.2  0.54  4.76  3.84 358 1011.8  11.6  11.9 999.0 99.0 99.00
2018 08 28 21 50 346  7.6  8.7  0.57  4.55  3.66 352 1011.8  11.7  11.9 999.0 99.0 99.00
2018 08 28 22 50   2  6.5  8.0  0.63  4.55  3.56 349 1012.0  12.0  11.9 999.0 99.0 99.00
2018 08 29 00 50   4  6.2  7.3  0.56  4.00  3.36 346 1011.7  12.2  11.9 999.0 99.0 99.00
2018 08 29 01 50  18  3.8  4.4  0.61  3.57  3.34 351 1012.0  12.4  11.9 999.0 99.0 99.00
2018 08 29 02 50   9  3.0  3.3  0.46  3.70  3.32 348 1011.6  12.5  11.9 999.0 99.0 99.00
2018 08 29 03 50  22  3.2  3.6  0.43  3.85  3.31 348 1011.6  12.4  11.9 999.0 99.0 99.00
2018 08 29 04 50  45  4.6  5.3  0.47  3.85  3.46 340 1011.7  12.7  11.9 999.0 99.0 99.00
2018 08 29 05 50  15  3.8  4.5  0.44  3.85  3.38 346 1011.2  12.4  11.8 999.0 99.0 99.00
2018 08 29 06 50  38  4.0  5.0  0.41  4.00  3.42 347 1011.9  12.4  11.8 999.0 99.0 99.00
2018 08 29 07 50  22  2.9  3.8  0.54  4.55  3.48 358 1011.5  12.4  11.8 999.0 99.0 99.00
2018 08 29 08 50  12  4.2  4.6  0.84  4.35  3.97  49 1011.2  12.3  11.8 999.0 99.0 99.00
2018 08 29 09 50   3  5.0  5.9  0.94  4.55  4.14  60 1011.8  12.2  11.8 999.0 99.0 99.00
2018 08 29 10 50 352  6.3  7.4  0.82  4.76  4.03  66 1012.3  11.9  11.8 999.0 99.0 99.00
2018 08 29 11 50 359  7.6  8.7  0.79  5.00  3.72  70 1013.1  11.4  11.7 999.0 99.0 99.00
2018 08 29 12 50   5  9.4 11.5  0.90  4.00  3.71   4 1013.7  10.9  11.7 999.0 99.0 99.00
2018 08 29 13 50  10  9.1 10.9  1.16  5.00  4.06 358 1014.1  10.7  11.7 999.0 99.0 99.00
2018 08 29 14 50  25  6.3  7.8  1.26  5.26  4.33 344 1014.7  11.0  11.7 999.0 99.0 99.00
2018 08 29 15 50 357  5.5  6.3  1.08  5.56  4.35 349 1015.9  11.3  11.7 999.0 99.0 99.00
2018 08 29 16 50 354  8.0  9.5  1.12  5.26  4.34 352 1016.6  10.9  11.8 999.0 99.0 99.00
2018 08 29 17 50 355  7.1  8.1  0.99  5.26  4.03 354 1017.2  11.0  11.8 999.0 99.0 99.00
2018 08 29 18 50 341  7.8  9.2  0.96  4.76  3.89 358 1017.9  11.2  11.9 999.0 99.0 99.00
2018 08 29 19 50 340  8.1  9.6  0.83  4.76  3.74 359 1018.1  11.1  11.9 999.0 99.0 99.00
2018 08 29 20 50 345  7.5  8.6  0.80  4.17  3.71 354 1018.4  11.3  11.9 999.0 99.0 99.00
2018 08 29 21 50 330  6.6  7.7  0.71  4.35  3.57   3 1019.2  11.5  12.0 999.0 99.0 99.00
2018 08 29 22 50 327  5.0  5.8  0.57  4.17  3.38 360 1019.3  11.5  12.0 999.0 99.0 99.00
2018 08 29 23 50 313  4.4  5.1  0.50  4.35  3.40  14 1019.8  11.6  12.0 999.0 99.0 99.00
2018 08 30 00 50 312  4.3  5.1  0.44  3.23  3.35 349 1020.1  11.5  12.1 999.0 99.0 99.00
2018 08 30 01 50 309  4.0  4.7  0.36  3.85  3.30   7 1020.7  11.6  12.2 999.0 99.0 99.00
2018 08 30 02 50 320  3.9  4.5  0.33  3.45  3.20  20 1021.1  11.7  12.2 999.0 99.0 99.00
2018 08 30 03 50 331  3.1  3.6  0.29  3.23  3.10 351 1021.5  11.8  12.2 999.0 99.0 99.00
2018 08 30 04 50 339  2.4  2.8  0.27  3.23  3.10   2 1022.0  11.9  12.1 999.0 99.0 99.00
2018 08 30 05 50 354  1.5  2.0  0.25  3.23  3.04   4 1022.6  12.0  12.1 999.0 99.0 99.00
2018 08 30 06 50  93  1.3  1.4  0.24 99.00  3.06 999 1022.7  11.9  12.0 999.0 99.0 99.00
2018 08 30 07 50 187  1.1  1.3  0.22 99.00  3.01 999 1023.2  11.5  11.8 999.0 99.0 99.00
2018 08 30 08 50 195  1.0  1.4  0.16 99.00  3.06 999 1023.6  11.8  11.8 999.0 99.0 99.00
2018 08 30 09 50 179  1.8  2.2  0.15 99.00  3.10 999 1023.7  12.0  11.8 999.0 99.0 99.00
